Year,Month,Weekday,State,NumOfAccidents
2016,7,Tuesday,NM,6
2016,7,Tuesday,NV,35
2016,7,Tuesday,NY,408
2016,7,Tuesday,OH,193
2016,7,Tuesday,OK,11
2016,7,Tuesday,OR,9
2016,7,Tuesday,PA,479
2016,7,Tuesday,RI,27
2016,7,Tuesday,SC,64
2016,7,Tuesday,TN,58
2016,7,Tuesday,TX,1043
2016,7,Tuesday,UT,25
2016,7,Tuesday,VA,148
2016,7,Tuesday,WA,216
2016,7,Tuesday,WI,37
2016,7,Tuesday,WV,23
2016,7,Wednesday,AL,3
2016,7,Wednesday,AR,1
2016,7,Wednesday,AZ,69
2016,7,Wednesday,CA,2069
2016,7,Wednesday,CO,43
2016,7,Wednesday,CT,72
2016,7,Wednesday,DC,8
2016,7,Wednesday,DE,3
2016,7,Wednesday,FL,997
2016,7,Wednesday,GA,276
2016,7,Wednesday,IA,20
2016,7,Wednesday,ID,11
2016,7,Wednesday,IL,392
2016,7,Wednesday,IN,26
2016,7,Wednesday,KS,21
2016,7,Wednesday,KY,23
2016,7,Wednesday,LA,29
2016,7,Wednesday,MA,156
2016,7,Wednesday,MD,149
2016,7,Wednesday,ME,10
2016,7,Wednesday,MI,366
2016,7,Wednesday,MN,68
2016,7,Wednesday,MO,108
2016,7,Wednesday,MS,14
2016,7,Wednesday,MT,8
2016,7,Wednesday,NC,222
2016,7,Wednesday,NE,115
2016,7,Wednesday,NH,6
2016,7,Wednesday,NJ,136
2016,7,Wednesday,NM,6
2016,7,Wednesday,NV,33
2016,7,Wednesday,NY,428
2016,7,Wednesday,OH,145
2016,7,Wednesday,OK,3
2016,7,Wednesday,OR,16
2016,7,Wednesday,PA,469
2016,7,Wednesday,RI,13
2016,7,Wednesday,SC,81
2016,7,Wednesday,TN,45
2016,7,Wednesday,TX,1081
2016,7,Wednesday,UT,45
2016,7,Wednesday,VA,97
2016,7,Wednesday,WA,255
2016,7,Wednesday,WI,48
2016,7,Wednesday,WV,12
2016,7,Wednesday,WY,1
2016,8,Friday,AL,2
2016,8,Friday,AZ,91
2016,8,Friday,CA,2538
2016,8,Friday,CO,36
2016,8,Friday,CT,83
2016,8,Friday,DC,10
2016,8,Friday,DE,9
2016,8,Friday,FL,942
2016,8,Friday,GA,337
2016,8,Friday,IA,33
2016,8,Friday,ID,13
2016,8,Friday,IL,491
2016,8,Friday,IN,24
2016,8,Friday,KS,17
2016,8,Friday,KY,28
2016,8,Friday,LA,32
2016,8,Friday,MA,147
2016,8,Friday,MD,182
2016,8,Friday,ME,8
2016,8,Friday,MI,438
2016,8,Friday,MN,98
2016,8,Friday,MO,122
2016,8,Friday,MS,6
2016,8,Friday,NC,181
2016,8,Friday,NE,137
2016,8,Friday,NH,7
2016,8,Friday,NJ,175
2016,8,Friday,NM,3
2016,8,Friday,NV,53
2016,8,Friday,NY,452
2016,8,Friday,OH,202
2016,8,Friday,OK,34
2016,8,Friday,OR,20
2016,8,Friday,PA,600
2016,8,Friday,RI,36
2016,8,Friday,SC,83
2016,8,Friday,TN,66
2016,8,Friday,TX,1279
2016,8,Friday,UT,21
2016,8,Friday,VA,138
2016,8,Friday,WA,246
2016,8,Friday,WI,40
2016,8,Friday,WV,7
2016,8,Monday,AL,8
2016,8,Monday,AZ,97
2016,8,Monday,CA,3120
2016,8,Monday,CO,41
2016,8,Monday,CT,75
2016,8,Monday,DC,21
2016,8,Monday,DE,3
2016,8,Monday,FL,1329
2016,8,Monday,GA,385
2016,8,Monday,IA,31
2016,8,Monday,ID,8
2016,8,Monday,IL,653
2016,8,Monday,IN,33
2016,8,Monday,KS,21
2016,8,Monday,KY,22
2016,8,Monday,LA,43
2016,8,Monday,MA,161
2016,8,Monday,MD,164
2016,8,Monday,ME,2
2016,8,Monday,MI,521
2016,8,Monday,MN,87
2016,8,Monday,MO,145
2016,8,Monday,MS,26
2016,8,Monday,MT,3
2016,8,Monday,NC,223
2016,8,Monday,NE,134
2016,8,Monday,NH,10
2016,8,Monday,NJ,151
2016,8,Monday,NM,7
2016,8,Monday,NV,50
2016,8,Monday,NY,532
2016,8,Monday,OH,252
2016,8,Monday,OK,17
2016,8,Monday,OR,23
2016,8,Monday,PA,635
2016,8,Monday,RI,37
2016,8,Monday,SC,83
2016,8,Monday,TN,68
2016,8,Monday,TX,1631
2016,8,Monday,UT,30
2016,8,Monday,VA,172
2016,8,Monday,VT,1
2016,8,Monday,WA,259
2016,8,Monday,WI,48
2016,8,Monday,WV,6
2016,8,Monday,WY,4
2016,8,Saturday,AZ,9
2016,8,Saturday,CA,1092
2016,8,Saturday,CO,18
2016,8,Saturday,CT,28
2016,8,Saturday,DE,8
2016,8,Saturday,FL,211
2016,8,Saturday,GA,117
2016,8,Saturday,IA,6
2016,8,Saturday,ID,7
2016,8,Saturday,IL,72
2016,8,Saturday,IN,12
2016,8,Saturday,KS,5
2016,8,Saturday,KY,2
2016,8,Saturday,LA,4
2016,8,Saturday,MA,33
2016,8,Saturday,MD,92
2016,8,Saturday,MI,101
2016,8,Saturday,MN,10
2016,8,Saturday,MO,21
2016,8,Saturday,MS,2
2016,8,Saturday,NC,2
2016,8,Saturday,NE,20
2016,8,Saturday,NJ,52
2016,8,Saturday,NV,6
2016,8,Saturday,NY,151
2016,8,Saturday,OH,22
2016,8,Saturday,OK,1
2016,8,Saturday,OR,4
2016,8,Saturday,PA,91
2016,8,Saturday,RI,6
2016,8,Saturday,SC,19
2016,8,Saturday,TN,17
2016,8,Saturday,TX,337
2016,8,Saturday,UT,15
2016,8,Saturday,VA,45
2016,8,Saturday,WA,52
2016,8,Saturday,WI,7
2016,8,Saturday,WV,2
2016,8,Saturday,WY,1
2016,8,Sunday,AZ,8
2016,8,Sunday,CA,1015
2016,8,Sunday,CO,12
2016,8,Sunday,CT,29
2016,8,Sunday,DC,3
2016,8,Sunday,DE,3
2016,8,Sunday,FL,143
2016,8,Sunday,GA,107
2016,8,Sunday,IA,12
2016,8,Sunday,ID,3
2016,8,Sunday,IL,59
2016,8,Sunday,IN,9
2016,8,Sunday,KY,8
2016,8,Sunday,LA,4
2016,8,Sunday,MA,25
2016,8,Sunday,MD,97
2016,8,Sunday,MI,75
2016,8,Sunday,MN,8
2016,8,Sunday,MO,12
2016,8,Sunday,MS,2
2016,8,Sunday,NC,5
2016,8,Sunday,NE,19
2016,8,Sunday,NH,6
2016,8,Sunday,NJ,76
2016,8,Sunday,NM,3
2016,8,Sunday,NV,20
2016,8,Sunday,NY,188
2016,8,Sunday,OH,34
2016,8,Sunday,OR,1
2016,8,Sunday,PA,83
2016,8,Sunday,RI,8
2016,8,Sunday,SC,11
2016,8,Sunday,TN,8
2016,8,Sunday,TX,303
2016,8,Sunday,UT,7
2016,8,Sunday,VA,61
2016,8,Sunday,WA,48
2016,8,Sunday,WI,15
2016,8,Sunday,WV,2
2016,8,Thursday,AL,4
2016,8,Thursday,AZ,81
2016,8,Thursday,CA,2442
2016,8,Thursday,CO,49
2016,8,Thursday,CT,78
2016,8,Thursday,DC,6
2016,8,Thursday,DE,5
2016,8,Thursday,FL,932
2016,8,Thursday,GA,267
2016,8,Thursday,IA,25
2016,8,Thursday,ID,9
2016,8,Thursday,IL,422
2016,8,Thursday,IN,41
2016,8,Thursday,KS,31
2016,8,Thursday,KY,30
2016,8,Thursday,LA,25
2016,8,Thursday,MA,106
2016,8,Thursday,MD,172
2016,8,Thursday,ME,3
2016,8,Thursday,MI,373
2016,8,Thursday,MN,112
2016,8,Thursday,MO,92
2016,8,Thursday,MS,13
2016,8,Thursday,MT,1
2016,8,Thursday,NC,113
2016,8,Thursday,NE,117
2016,8,Thursday,NH,7
2016,8,Thursday,NJ,108
2016,8,Thursday,NM,4
2016,8,Thursday,NV,47
2016,8,Thursday,NY,367
2016,8,Thursday,OH,193
2016,8,Thursday,OK,25
2016,8,Thursday,OR,35
2016,8,Thursday,PA,407
2016,8,Thursday,RI,26
2016,8,Thursday,SC,88
2016,8,Thursday,TN,34
2016,8,Thursday,TX,1071
2016,8,Thursday,UT,42
2016,8,Thursday,VA,83
2016,8,Thursday,WA,248
2016,8,Thursday,WI,50
2016,8,Thursday,WV,8
2016,8,Thursday,WY,1
2016,8,Tuesday,AL,4
2016,8,Tuesday,AR,1
2016,8,Tuesday,AZ,78
2016,8,Tuesday,CA,3120
2016,8,Tuesday,CO,40
2016,8,Tuesday,CT,116
2016,8,Tuesday,DC,11
2016,8,Tuesday,DE,8
2016,8,Tuesday,FL,1464
2016,8,Tuesday,GA,376
2016,8,Tuesday,IA,29
2016,8,Tuesday,ID,15
2016,8,Tuesday,IL,618
2016,8,Tuesday,IN,42
2016,8,Tuesday,KS,23
2016,8,Tuesday,KY,12
2016,8,Tuesday,LA,53
2016,8,Tuesday,MA,168
2016,8,Tuesday,MD,170
2016,8,Tuesday,MI,501
2016,8,Tuesday,MN,77
2016,8,Tuesday,MO,128
2016,8,Tuesday,MS,24
2016,8,Tuesday,NC,281
2016,8,Tuesday,NE,158
2016,8,Tuesday,NH,5
2016,8,Tuesday,NJ,189
2016,8,Tuesday,NM,2
2016,8,Tuesday,NV,47
2016,8,Tuesday,NY,548
2016,8,Tuesday,OH,252
2016,8,Tuesday,OK,13
2016,8,Tuesday,OR,16
2016,8,Tuesday,PA,628
2016,8,Tuesday,RI,25
2016,8,Tuesday,SC,104
2016,8,Tuesday,TN,52
2016,8,Tuesday,TX,1427
2016,8,Tuesday,UT,22
2016,8,Tuesday,VA,182
2016,8,Tuesday,WA,242
2016,8,Tuesday,WI,54
2016,8,Tuesday,WV,7
2016,8,Wednesday,AL,3
2016,8,Wednesday,AR,1
2016,8,Wednesday,AZ,87
2016,8,Wednesday,CA,2901
2016,8,Wednesday,CO,37
2016,8,Wednesday,CT,81
2016,8,Wednesday,DC,16
2016,8,Wednesday,DE,1
2016,8,Wednesday,FL,1268
2016,8,Wednesday,GA,368
2016,8,Wednesday,IA,11
2016,8,Wednesday,ID,7
2016,8,Wednesday,IL,517
2016,8,Wednesday,IN,53
2016,8,Wednesday,KS,42
2016,8,Wednesday,KY,24
2016,8,Wednesday,LA,43
2016,8,Wednesday,MA,157
2016,8,Wednesday,MD,160
2016,8,Wednesday,ME,6
2016,8,Wednesday,MI,469
2016,8,Wednesday,MN,71
2016,8,Wednesday,MO,118
2016,8,Wednesday,MS,15
2016,8,Wednesday,MT,3
2016,8,Wednesday,NC,254
2016,8,Wednesday,NE,156
2016,8,Wednesday,NH,2
2016,8,Wednesday,NJ,142
2016,8,Wednesday,NM,1
2016,8,Wednesday,NV,62
2016,8,Wednesday,NY,494
2016,8,Wednesday,OH,228
2016,8,Wednesday,OK,13
2016,8,Wednesday,OR,29
2016,8,Wednesday,PA,666
2016,8,Wednesday,RI,25
2016,8,Wednesday,SC,103
2016,8,Wednesday,SD,3
2016,8,Wednesday,TN,67
2016,8,Wednesday,TX,1452
2016,8,Wednesday,UT,27
2016,8,Wednesday,VA,121
2016,8,Wednesday,WA,256
2016,8,Wednesday,WI,65
2016,8,Wednesday,WV,4
2016,9,Friday,AL,2
2016,9,Friday,AZ,94
2016,9,Friday,CA,3160
2016,9,Friday,CO,50
2016,9,Friday,CT,115
2016,9,Friday,DC,10
2016,9,Friday,DE,8
2016,9,Friday,FL,1117
2016,9,Friday,GA,422
2016,9,Friday,IA,43
2016,9,Friday,ID,11
2016,9,Friday,IL,538
2016,9,Friday,IN,44
2016,9,Friday,KS,15
2016,9,Friday,KY,9
2016,9,Friday,LA,30
2016,9,Friday,MA,107
2016,9,Friday,MD,203
2016,9,Friday,ME,4
2016,9,Friday,MI,576
2016,9,Friday,MN,50
2016,9,Friday,MO,179
2016,9,Friday,MS,10
2016,9,Friday,NC,250
2016,9,Friday,NE,142
2016,9,Friday,NH,2
2016,9,Friday,NJ,246
2016,9,Friday,NM,5
2016,9,Friday,NV,47
2016,9,Friday,NY,491
2016,9,Friday,OH,300
2016,9,Friday,OK,14
2016,9,Friday,OR,52
2016,9,Friday,PA,736
2016,9,Friday,RI,46
2016,9,Friday,SC,137
2016,9,Friday,TN,41
2016,9,Friday,TX,1915
2016,9,Friday,UT,23
2016,9,Friday,VA,138
2016,9,Friday,VT,1
2016,9,Friday,WA,278
2016,9,Friday,WI,42
2016,9,Friday,WV,6
2016,9,Friday,WY,1
2016,9,Monday,AL,2
2016,9,Monday,AR,1
2016,9,Monday,AZ,29
2016,9,Monday,CA,2206
2016,9,Monday,CO,17
2016,9,Monday,CT,53
2016,9,Monday,DC,6
2016,9,Monday,DE,3
2016,9,Monday,FL,883
2016,9,Monday,GA,319
2016,9,Monday,IA,30
2016,9,Monday,ID,2
2016,9,Monday,IL,362
2016,9,Monday,IN,21
2016,9,Monday,KS,15
2016,9,Monday,KY,9
2016,9,Monday,LA,22
2016,9,Monday,MA,106
2016,9,Monday,MD,117
2016,9,Monday,ME,2
2016,9,Monday,MI,427
2016,9,Monday,MN,51
2016,9,Monday,MO,64
2016,9,Monday,MS,17
2016,9,Monday,MT,1
2016,9,Monday,NC,60
2016,9,Monday,NE,91
2016,9,Monday,NH,6
2016,9,Monday,NJ,118
2016,9,Monday,NM,2
2016,9,Monday,NV,14
2016,9,Monday,NY,410
2016,9,Monday,OH,143
2016,9,Monday,OK,12
2016,9,Monday,OR,16
2016,9,Monday,PA,520
2016,9,Monday,RI,29
2016,9,Monday,SC,75
2016,9,Monday,TN,29
2016,9,Monday,TX,1117
2016,9,Monday,UT,4
2016,9,Monday,VA,123
2016,9,Monday,VT,1
2016,9,Monday,WA,164
2016,9,Monday,WI,20
2016,9,Monday,WY,2
2016,9,Saturday,AZ,11
2016,9,Saturday,CA,957
2016,9,Saturday,CO,5
2016,9,Saturday,CT,33
2016,9,Saturday,DC,3
2016,9,Saturday,DE,1
2016,9,Saturday,FL,246
2016,9,Saturday,GA,122
2016,9,Saturday,IA,20
2016,9,Saturday,ID,5
2016,9,Saturday,IL,68
2016,9,Saturday,IN,7
2016,9,Saturday,KS,7
2016,9,Saturday,KY,10
2016,9,Saturday,LA,3
2016,9,Saturday,MA,12
2016,9,Saturday,MD,82
2016,9,Saturday,MI,114
2016,9,Saturday,MN,3
2016,9,Saturday,MO,22
2016,9,Saturday,MS,1
2016,9,Saturday,NC,8
2016,9,Saturday,NE,54
2016,9,Saturday,NJ,37
2016,9,Saturday,NM,2
2016,9,Saturday,NY,146
2016,9,Saturday,OH,29
2016,9,Saturday,OK,3
2016,9,Saturday,OR,2
2016,9,Saturday,PA,106
2016,9,Saturday,RI,3
2016,9,Saturday,SC,11
2016,9,Saturday,TN,9
2016,9,Saturday,TX,362
2016,9,Saturday,UT,3
2016,9,Saturday,VA,61
2016,9,Saturday,WA,42
2016,9,Saturday,WI,6
2016,9,Saturday,WV,1
2016,9,Saturday,WY,1
2016,9,Sunday,AZ,8
2016,9,Sunday,CA,843
2016,9,Sunday,CO,12
2016,9,Sunday,CT,37
2016,9,Sunday,DE,2
2016,9,Sunday,FL,172
2016,9,Sunday,GA,130
2016,9,Sunday,IA,11
2016,9,Sunday,ID,9
2016,9,Sunday,IL,51
2016,9,Sunday,IN,7
2016,9,Sunday,KS,3
2016,9,Sunday,KY,3
2016,9,Sunday,LA,1
2016,9,Sunday,MA,8
2016,9,Sunday,MD,82
2016,9,Sunday,ME,1
2016,9,Sunday,MI,63
2016,9,Sunday,MN,3
2016,9,Sunday,MO,14
2016,9,Sunday,MS,1
2016,9,Sunday,NC,4
2016,9,Sunday,NE,27
2016,9,Sunday,NJ,42
2016,9,Sunday,NM,1
2016,9,Sunday,NV,4
2016,9,Sunday,NY,177
2016,9,Sunday,OH,27
2016,9,Sunday,OK,1
2016,9,Sunday,OR,5
2016,9,Sunday,PA,66
2016,9,Sunday,RI,4
2016,9,Sunday,SC,13
2016,9,Sunday,TN,7
2016,9,Sunday,TX,281
2016,9,Sunday,UT,14
2016,9,Sunday,VA,46
2016,9,Sunday,WA,35
2016,9,Sunday,WI,12
2016,9,Sunday,WV,1
2016,9,Sunday,WY,1
2016,9,Thursday,AL,4
2016,9,Thursday,AZ,107
2016,9,Thursday,CA,3418
2016,9,Thursday,CO,49
2016,9,Thursday,CT,96
2016,9,Thursday,DC,22
2016,9,Thursday,DE,10
2016,9,Thursday,FL,1249
2016,9,Thursday,GA,449
2016,9,Thursday,IA,56
2016,9,Thursday,ID,12
2016,9,Thursday,IL,599
2016,9,Thursday,IN,35
2016,9,Thursday,KS,23
2016,9,Thursday,KY,27
2016,9,Thursday,LA,27
2016,9,Thursday,MA,158
2016,9,Thursday,MD,208
2016,9,Thursday,ME,1
2016,9,Thursday,MI,537
2016,9,Thursday,MN,96
2016,9,Thursday,MO,111
2016,9,Thursday,MS,8
2016,9,Thursday,MT,1
2016,9,Thursday,NC,138
2016,9,Thursday,NE,133
2016,9,Thursday,NH,3
2016,9,Thursday,NJ,228
2016,9,Thursday,NM,7
2016,9,Thursday,NV,43
2016,9,Thursday,NY,555
2016,9,Thursday,OH,247
2016,9,Thursday,OK,22
2016,9,Thursday,OR,38
2016,9,Thursday,PA,737
2016,9,Thursday,RI,29
2016,9,Thursday,SC,114
2016,9,Thursday,TN,38
2016,9,Thursday,TX,1680
2016,9,Thursday,UT,19
2016,9,Thursday,VA,188
2016,9,Thursday,WA,274
2016,9,Thursday,WI,39
2016,9,Thursday,WV,13
2016,9,Thursday,WY,2
2016,9,Tuesday,AL,2
2016,9,Tuesday,AR,2
2016,9,Tuesday,AZ,67
2016,9,Tuesday,CA,2728
2016,9,Tuesday,CO,50
2016,9,Tuesday,CT,70
2016,9,Tuesday,DC,15
2016,9,Tuesday,DE,2
2016,9,Tuesday,FL,1003
2016,9,Tuesday,GA,363
2016,9,Tuesday,IA,40
2016,9,Tuesday,ID,7
2016,9,Tuesday,IL,445
2016,9,Tuesday,IN,36
2016,9,Tuesday,KS,17
2016,9,Tuesday,KY,8
2016,9,Tuesday,LA,13
2016,9,Tuesday,MA,162
2016,9,Tuesday,MD,152
2016,9,Tuesday,ME,4
2016,9,Tuesday,MI,410
2016,9,Tuesday,MN,91
2016,9,Tuesday,MO,82
2016,9,Tuesday,MS,12
2016,9,Tuesday,NC,119
2016,9,Tuesday,ND,2
2016,9,Tuesday,NE,145
2016,9,Tuesday,NH,7
2016,9,Tuesday,NJ,131
2016,9,Tuesday,NV,31
2016,9,Tuesday,NY,482
2016,9,Tuesday,OH,211
2016,9,Tuesday,OK,32
2016,9,Tuesday,OR,11
2016,9,Tuesday,PA,552
2016,9,Tuesday,RI,35
2016,9,Tuesday,SC,88
2016,9,Tuesday,TN,28
2016,9,Tuesday,TX,1265
2016,9,Tuesday,UT,13
2016,9,Tuesday,VA,157
2016,9,Tuesday,WA,267
2016,9,Tuesday,WI,34
2016,9,Tuesday,WV,6
2016,9,Wednesday,AL,5
2016,9,Wednesday,AZ,61
2016,9,Wednesday,CA,2642
2016,9,Wednesday,CO,34
2016,9,Wednesday,CT,79
2016,9,Wednesday,DC,15
2016,9,Wednesday,DE,4
2016,9,Wednesday,FL,950
2016,9,Wednesday,GA,361
2016,9,Wednesday,IA,37
2016,9,Wednesday,ID,1
2016,9,Wednesday,IL,496
2016,9,Wednesday,IN,27
2016,9,Wednesday,KS,13
2016,9,Wednesday,KY,14
2016,9,Wednesday,LA,22
2016,9,Wednesday,MA,137
2016,9,Wednesday,MD,144
2016,9,Wednesday,ME,5
2016,9,Wednesday,MI,480
2016,9,Wednesday,MN,51
2016,9,Wednesday,MO,89
2016,9,Wednesday,MS,11
2016,9,Wednesday,MT,2
2016,9,Wednesday,NC,114
2016,9,Wednesday,NE,108
2016,9,Wednesday,NH,1
2016,9,Wednesday,NJ,135
2016,9,Wednesday,NM,3
2016,9,Wednesday,NV,26
2016,9,Wednesday,NY,404
2016,9,Wednesday,OH,246
2016,9,Wednesday,OK,21
2016,9,Wednesday,OR,24
2016,9,Wednesday,PA,502
2016,9,Wednesday,RI,34
2016,9,Wednesday,SC,75
2016,9,Wednesday,TN,35
2016,9,Wednesday,TX,1312
2016,9,Wednesday,UT,11
2016,9,Wednesday,VA,141
2016,9,Wednesday,WA,221
2016,9,Wednesday,WI,44
2016,9,Wednesday,WV,1
2016,9,Wednesday,WY,1
2016,10,Friday,AZ,89
2016,10,Friday,CA,2222
2016,10,Friday,CO,39
2016,10,Friday,CT,102
2016,10,Friday,DC,5
2016,10,Friday,DE,6
2016,10,Friday,FL,574
2016,10,Friday,GA,260
2016,10,Friday,IA,73
2016,10,Friday,ID,3
2016,10,Friday,IL,394
2016,10,Friday,IN,29
2016,10,Friday,KS,18
2016,10,Friday,KY,7
2016,10,Friday,LA,14
2016,10,Friday,MA,88
2016,10,Friday,MD,153
2016,10,Friday,ME,2
2016,10,Friday,MI,396
2016,10,Friday,MN,70
2016,10,Friday,MO,76
2016,10,Friday,MS,5
2016,10,Friday,NC,157
2016,10,Friday,NE,83
2016,10,Friday,NH,5
2016,10,Friday,NJ,166
2016,10,Friday,NM,5
2016,10,Friday,NV,76
2016,10,Friday,NY,399
2016,10,Friday,OH,168
2016,10,Friday,OK,23
2016,10,Friday,OR,26
2016,10,Friday,PA,506
2016,10,Friday,RI,29
2016,10,Friday,SC,60
2016,10,Friday,TN,27
2016,10,Friday,TX,1188
2016,10,Friday,UT,30
2016,10,Friday,VA,147
2016,10,Friday,WA,213
2016,10,Friday,WI,40
2016,10,Friday,WV,7
2016,10,Friday,WY,2
2016,10,Monday,AL,1
2016,10,Monday,AR,2
2016,10,Monday,AZ,87
2016,10,Monday,CA,3364
2016,10,Monday,CO,43
2016,10,Monday,CT,90
2016,10,Monday,DC,11
2016,10,Monday,DE,14
2016,10,Monday,FL,1146
2016,10,Monday,GA,400
2016,10,Monday,IA,59
2016,10,Monday,ID,6
2016,10,Monday,IL,558
2016,10,Monday,IN,44
2016,10,Monday,KS,23
2016,10,Monday,KY,21
2016,10,Monday,LA,23
2016,10,Monday,MA,128
2016,10,Monday,MD,203
2016,10,Monday,ME,4
2016,10,Monday,MI,592
2016,10,Monday,MN,30
2016,10,Monday,MO,118
2016,10,Monday,MS,15
2016,10,Monday,MT,1
2016,10,Monday,NC,282
2016,10,Monday,NE,142
2016,10,Monday,NH,10
2016,10,Monday,NJ,174
2016,10,Monday,NM,9
2016,10,Monday,NV,29
2016,10,Monday,NY,530
2016,10,Monday,OH,213
2016,10,Monday,OK,12
2016,10,Monday,OR,30
2016,10,Monday,PA,725
2016,10,Monday,RI,48
2016,10,Monday,SC,98
2016,10,Monday,TN,38
2016,10,Monday,TX,1547
2016,10,Monday,UT,40
2016,10,Monday,VA,222
2016,10,Monday,VT,1
2016,10,Monday,WA,284
2016,10,Monday,WI,35
2016,10,Monday,WV,5
2016,10,Monday,WY,1
2016,10,Saturday,AR,1
2016,10,Saturday,AZ,29
2016,10,Saturday,CA,1120
2016,10,Saturday,CO,8
2016,10,Saturday,CT,49
2016,10,Saturday,DC,2
2016,10,Saturday,DE,2
2016,10,Saturday,FL,254
2016,10,Saturday,GA,110
2016,10,Saturday,IA,12
2016,10,Saturday,ID,14
2016,10,Saturday,IL,113
2016,10,Saturday,IN,18
2016,10,Saturday,KS,5
2016,10,Saturday,KY,4
2016,10,Saturday,LA,3
2016,10,Saturday,MA,30
2016,10,Saturday,MD,121
2016,10,Saturday,MI,119
2016,10,Saturday,MN,9
2016,10,Saturday,MO,15
2016,10,Saturday,NC,12
2016,10,Saturday,NE,13
2016,10,Saturday,NH,1
2016,10,Saturday,NJ,61
2016,10,Saturday,NM,1
2016,10,Saturday,NV,15
2016,10,Saturday,NY,169
2016,10,Saturday,OH,36
2016,10,Saturday,OR,8
2016,10,Saturday,PA,134
2016,10,Saturday,RI,13
2016,10,Saturday,SC,27
2016,10,Saturday,TN,13
2016,10,Saturday,TX,434
2016,10,Saturday,UT,4
2016,10,Saturday,VA,64
2016,10,Saturday,WA,78
2016,10,Saturday,WI,14
2016,10,Saturday,WV,2
2016,10,Sunday,AZ,42
2016,10,Sunday,CA,1205
2016,10,Sunday,CO,9
2016,10,Sunday,CT,35
2016,10,Sunday,DC,1
2016,10,Sunday,DE,1
2016,10,Sunday,FL,166
2016,10,Sunday,GA,109
2016,10,Sunday,IA,13
2016,10,Sunday,ID,1
2016,10,Sunday,IL,72
2016,10,Sunday,IN,10
2016,10,Sunday,KS,4
2016,10,Sunday,KY,15
2016,10,Sunday,LA,3
2016,10,Sunday,MA,19
2016,10,Sunday,MD,83
2016,10,Sunday,ME,2
2016,10,Sunday,MI,121
2016,10,Sunday,MN,15
2016,10,Sunday,MO,17
2016,10,Sunday,MS,1
2016,10,Sunday,MT,2
2016,10,Sunday,NC,11
2016,10,Sunday,NE,28
2016,10,Sunday,NJ,46
2016,10,Sunday,NV,18
2016,10,Sunday,NY,171
2016,10,Sunday,OH,29
2016,10,Sunday,OR,13
2016,10,Sunday,PA,98
2016,10,Sunday,RI,4
2016,10,Sunday,SC,22
2016,10,Sunday,TN,16
2016,10,Sunday,TX,410
2016,10,Sunday,UT,10
2016,10,Sunday,VA,57
2016,10,Sunday,WA,73
2016,10,Sunday,WI,6
2016,10,Sunday,WV,3
2016,10,Sunday,WY,2
2016,10,Thursday,AL,1
2016,10,Thursday,AR,1
2016,10,Thursday,AZ,64
2016,10,Thursday,CA,2439
2016,10,Thursday,CO,36
2016,10,Thursday,CT,67
2016,10,Thursday,DC,10
2016,10,Thursday,DE,2
2016,10,Thursday,FL,947
2016,10,Thursday,GA,392
2016,10,Thursday,IA,58
2016,10,Thursday,ID,13
2016,10,Thursday,IL,448
2016,10,Thursday,IN,37
2016,10,Thursday,KS,26
2016,10,Thursday,KY,30
2016,10,Thursday,LA,9
2016,10,Thursday,MA,121
2016,10,Thursday,MD,192
2016,10,Thursday,ME,5
2016,10,Thursday,MI,462
2016,10,Thursday,MN,78
2016,10,Thursday,MO,93
2016,10,Thursday,MS,10
2016,10,Thursday,NC,163
2016,10,Thursday,NE,136
2016,10,Thursday,NH,4
2016,10,Thursday,NJ,181
2016,10,Thursday,NM,3
2016,10,Thursday,NV,15
2016,10,Thursday,NY,439
2016,10,Thursday,OH,190
2016,10,Thursday,OK,22
2016,10,Thursday,OR,46
2016,10,Thursday,PA,624
2016,10,Thursday,RI,30
2016,10,Thursday,SC,79
2016,10,Thursday,TN,21
2016,10,Thursday,TX,1214
2016,10,Thursday,UT,19
2016,10,Thursday,VA,137
2016,10,Thursday,WA,309
2016,10,Thursday,WI,34
2016,10,Thursday,WV,4
2016,10,Thursday,WY,4
2016,10,Tuesday,AL,13
2016,10,Tuesday,AR,2
2016,10,Tuesday,AZ,91
2016,10,Tuesday,CA,2825
2016,10,Tuesday,CO,50
2016,10,Tuesday,CT,80
2016,10,Tuesday,DC,11
2016,10,Tuesday,DE,4
2016,10,Tuesday,FL,1095
2016,10,Tuesday,GA,412
2016,10,Tuesday,IA,41
2016,10,Tuesday,ID,4
2016,10,Tuesday,IL,493
2016,10,Tuesday,IN,36
2016,10,Tuesday,KS,21
2016,10,Tuesday,KY,25
2016,10,Tuesday,LA,22
2016,10,Tuesday,MA,145
2016,10,Tuesday,MD,233
2016,10,Tuesday,ME,1
2016,10,Tuesday,MI,447
2016,10,Tuesday,MN,100
2016,10,Tuesday,MO,79
2016,10,Tuesday,MS,11
2016,10,Tuesday,MT,2
2016,10,Tuesday,NC,262
2016,10,Tuesday,NE,158
2016,10,Tuesday,NH,8
2016,10,Tuesday,NJ,191
2016,10,Tuesday,NM,2
2016,10,Tuesday,NV,20
2016,10,Tuesday,NY,502
2016,10,Tuesday,OH,193
2016,10,Tuesday,OK,21
2016,10,Tuesday,OR,29
2016,10,Tuesday,PA,644
2016,10,Tuesday,RI,26
2016,10,Tuesday,SC,94
2016,10,Tuesday,TN,44
2016,10,Tuesday,TX,1516
